epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
0,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk1.wav,epoch000_train_08_ha_seg004_proc_spk1.wav,4.0,0.076683186,0.18133545,0.03936808,376.3399,0.019577752976190476,False,7.475650148848443,128078,1656.5435676445973,2295.50974924796,4397.631448412699,0.0030179783,0.9867225885391235,0.0065063959918916225,0.006770964711904526,1.8471355,671.3901398811017,0.02780398590432895,True,False,True
14,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk0.wav,epoch014_train_11_ha_seg145_proc_spk0.wav,0.348,0.14192383,0.44696045,0.14188127,112.15274,0.05264559659090909,False,9.964274837130274,11214,896.0893256781226,1390.9323106292113,981.5340909090909,0.0012808429,0.9939914345741272,0.0050841569900512695,0.0009244007524102926,5.251935,123.2764813499965,0.00387679071570768,True,True,True
10,11,145,2,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch010_train_11_ha_seg145_proc_spk2.wav,epoch010_train_11_ha_seg145_proc_spk2.wav,0.348,0.0019531205,0.013763428,0.0019481379,0.021240138,0.23424183238636365,False,16.959907077215746,11214,2318.8012915915588,2307.5999828744857,5337.357954545455,0.066081926,0.8173727989196777,0.14927057921886444,0.033356670290231705,6.467387,81.12387827000514,0.11533787520645267,True,False,True
14,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch014_train_11_ha_seg145_proc_spk1.wav,epoch014_train_11_ha_seg145_proc_spk1.wav,0.348,3.8883078e-05,0.00018310547,3.8879138e-05,8.418225e-06,0.37935014204545453,True,13.456580094760529,11214,3970.692356002264,2404.8844546111136,6926.136363636364,0.47672817,0.16197100281715393,0.3084113895893097,0.5296176075935364,9.696566,12.94088794180803,1.2540596067089458,False,False,False
0,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk0.wav,epoch000_train_08_ha_seg004_proc_spk0.wav,4.0,0.024625216,0.134552,0.023637794,38.80968,0.16266353546626985,False,14.750198891200366,128078,2078.795176979673,2209.735322591401,4739.955357142857,0.055229433,0.813318133354187,0.1360764503479004,0.050605349242687225,7.207699,101.94984908868358,0.13206509417325113,True,False,True
4,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch004_train_08_ha_seg004_proc_spk2.wav,epoch004_train_08_ha_seg004_proc_spk2.wav,4.0,0.002653842,0.018859863,0.0026427708,0.45074418,0.19760664682539683,False,17.033236507373,128078,2468.013550627349,2306.851518430324,5456.473214285715,0.11944774,0.7000474333763123,0.23603400588035583,0.06391865760087967,7.899198,29.537711188153846,0.12890189038043467,True,False,False
4,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch004_train_08_ha_seg004_proc_spk0.wav,epoch004_train_08_ha_seg004_proc_spk0.wav,4.0,0.040228624,0.25463867,0.0394419,103.573906,0.09707108754960317,False,16.027781512330474,128078,1549.945295272661,1948.6327545828542,3381.5104166666665,0.017706513,0.9066044688224792,0.08364330232143402,0.00975219439715147,6.841366,51.268245086359485,0.02549769503952173,True,False,True
0,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch000_train_08_ha_seg004_proc_spk2.wav,epoch000_train_08_ha_seg004_proc_spk2.wav,4.0,0.08471594,0.16723633,0.044050977,459.3146,0.003204830109126984,False,5.907308757353321,128078,1615.3982583992583,2527.3406598528154,4988.90128968254,0.001046313,0.9878286719322205,0.000999268377199769,0.0111721595749259,1.7106478,666.1949889739981,0.05431331335266346,True,False,True
10,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch010_train_11_ha_seg145_proc_spk1.wav,epoch010_train_11_ha_seg145_proc_spk1.wav,0.348,0.0009954317,0.007232666,0.0009390443,0.0055172434,0.16002308238636365,True,17.22565182191007,11214,2762.7246355616944,2565.5065335314157,6276.988636363636,0.08094516,0.8935484290122986,0.05407402664422989,0.05237758532166481,6.365121,136.1389980782088,0.12523555234627184,True,False,True
10,11,145,0,11_ha_seg145,data/working_dir/experiments/ha-joint-10/train_ha/train_samples/epoch010_train_11_ha_seg145_proc_spk0.wav,epoch010_train_11_ha_seg145_proc_spk0.wav,0.348,0.089579135,0.34188843,0.086582445,44.679977,0.06223366477272727,False,11.633549743898197,11214,1151.6676960194645,1636.3169288943084,1928.9772727272727,0.005172226,0.9669677019119263,0.031239133328199387,0.0017933039925992489,5.852447,79.96059189279109,0.005353369198756955,True,True,True
