epoch,train_id,segment,speaker,scene_id,filepath,filename,duration,rms,max_abs,std,energy,zero_crossing_rate,is_mostly_silent,dynamic_range,file_size,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_entropy,spectral_par,high_freq_ratio,is_low_complexity,is_missing_highs,is_overly_smooth
8,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch008_train_08_ha_seg004_proc_spk1.wav,epoch008_train_08_ha_seg004_proc_spk1.wav,4.0,0.004212004,0.0050964355,0.00018576888,1.1354227,0.0,False,1.6555347,128078,1096.498080870721,2156.4240946380105,3251.6121031746034,0.00025147016,0.9995924,0.00017540513,0.00023216198,0.7630959,816.022,0.0007261573,True,True,True
22,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch022_train_08_ha_seg004_proc_spk1.wav,epoch022_train_08_ha_seg004_proc_spk1.wav,4.0,0.003318565,0.0033569336,1.3364654e-05,0.7048239,0.0,False,0.0998224,128078,224.97098592128904,1051.2202416322743,59.83382936507937,3.8207e-05,0.9999803,1.2777528e-05,6.8827007e-06,0.7436066,816.9514,1.5832627e-05,True,True,True
26,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch026_train_08_ha_seg004_proc_spk1.wav,epoch026_train_08_ha_seg004_proc_spk1.wav,4.0,0.0034802908,0.0035095215,7.3293904e-06,0.77519506,0.0,False,0.072622545,128078,150.45308826874768,849.2069800654451,58.90376984126984,3.568035e-05,0.99998546,1.08556405e-05,3.7904824e-06,0.7434508,816.9563,7.184953e-06,True,True,True
12,11,145,1,11_ha_seg145,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch012_train_11_ha_seg145_proc_spk1.wav,epoch012_train_11_ha_seg145_proc_spk1.wav,0.348,0.0028435253,0.002960205,2.4658046e-05,0.04502082,0.0,False,0.3492633,11214,474.7397844656044,1454.9404236246412,427.5568181818182,0.00023387301,0.99988043,8.469598e-05,3.485081e-05,0.8645742,792.9684,7.422911e-05,True,True,True
12,08,004,2,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch012_train_08_ha_seg004_proc_spk2.wav,epoch012_train_08_ha_seg004_proc_spk2.wav,4.0,0.0033908957,0.003540039,2.6343905e-05,0.7358831,0.0,False,0.3738466,128078,429.1141314736534,1447.50721011489,60.63988095238095,4.8652397e-05,0.9999592,2.1101252e-05,1.9702287e-05,0.7441958,816.92926,4.7039597e-05,True,True,True
2,08,004,0,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch002_train_08_ha_seg004_proc_spk0.wav,epoch002_train_08_ha_seg004_proc_spk0.wav,4.0,0.004034992,0.021362305,0.0026883099,1.0419942,0.05080062624007937,False,14.476089,128078,1689.6417174438152,2098.2385467347403,3966.1458333333335,0.01223227,0.94562125,0.045659076,0.008719696,3.710477,551.9619,0.023719192,True,False,True
28,16,020,1,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch028_train_16_ha_seg020_proc_spk1.wav,epoch028_train_16_ha_seg020_proc_spk1.wav,1.116,0.003397365,0.0034179688,1.4306262e-05,0.20609555,0.0,False,0.05249209,35790,194.56516615482408,916.9056202419891,133.92857142857142,7.2855924e-05,0.9999675,2.4964611e-05,7.400928e-06,0.769732,811.95905,1.3208363e-05,True,True,True
10,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch010_train_16_ha_seg020_proc_spk0.wav,epoch010_train_16_ha_seg020_proc_spk0.wav,1.116,0.008924605,0.013031006,0.0009697163,1.422205,0.0,False,3.2877686,35790,919.4714121299119,1786.5295079567284,2045.3125,0.00035817584,0.9990946,0.00072305015,0.00018233774,0.87232316,806.2034,0.00029006158,True,True,True
32,08,004,1,08_ha_seg004,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch032_train_08_ha_seg004_proc_spk1.wav,epoch032_train_08_ha_seg004_proc_spk1.wav,4.0,0.0032042975,0.0032348633,1.7138033e-06,0.6571215,0.0,False,0.08243441,128078,55.3155404257501,424.6061392304417,59.46180555555556,3.503387e-05,0.99998724,1.0270646e-05,2.5913457e-06,0.7434803,816.9522,4.300206e-06,True,True,True
22,16,020,0,16_ha_seg020,data/working_dir/experiments/ha-joint-7/train_ha/train_samples/epoch022_train_16_ha_seg020_proc_spk0.wav,epoch022_train_16_ha_seg020_proc_spk0.wav,1.116,0.0068376446,0.0071411133,8.077259e-05,0.8348285,0.0,False,0.37717548,35790,204.41855548187826,911.6583867043961,128.34821428571428,6.934927e-05,0.99996877,2.3958786e-05,7.2210582e-06,0.77092093,811.90656,1.3339443e-05,True,True,True
